"lc_class","call_num_prefix","pub_date","last_checkin","checkout_total","title","author","country","language_code","oclc_num"
"Q","Q",1984,"2010-05-09",363,"Order out of chaos : man's new dialogue with nature /","Prigogine, I. (Ilya)","Canada","eng",10146336
"B","BF",1984,"2010-08-23",20,"Child development and personality /","","United States","eng",10146938
"P","PN",1984,"2010-05-21",5,"Slings and arrows : theater in my life /","Lewis, Robert, 1909-1997.","United States","eng",10146966
"J","JF",1984,"2011-12-09",84,"Ethnic separatism and world politics /","","United States","eng",10147324
"P","PQ",1984,"2008-10-27",11,"A history of Spanish Golden Age drama /","Ziomek, Henryk","United States","eng",10147339
"P","PJ",1940,"2010-08-11",10,"Everyday Arabic,","Nahmad, H. M.","United States","eng",1015012
"P","PR",1969,"2012-05-27",21,"William Blake; essays for S. Foster Damon.","","United States","eng",10151
"H","HG",1969,"2011-10-19",5,"The optimum quantity of money, and other essays.","Friedman, Milton, 1912-2006.","United States","eng",10154
"P","PR",1980,"2013-02-06",19,"Boesman and Lena and other plays /","Fugard, Athol.","South Africa","eng",10154657
"Q","QP",1970,"2009-11-12",20,"Man and memory","Halacy, D. S. 1919-2002. (Daniel Stephen),","United States","eng",101595
"D","DS",2007,"2010-08-16",12,"Imperial life in the emerald city : inside Iraq's green zone /","Chandrasekaran, Rajiv.","United States","eng",1016105828
"U","UA",1984,"2010-11-29",5,"History of the United States Army /","Weigley, Russell Frank, author","United States","eng",10162214
"E","E",1970,"2013-07-03",10,"Because it is right; integration in housing","Hecht, James L.","United States","eng",101630
"Q","QL",1984,"2011-05-23",44,"Primate behaviour and social ecology /","Box, Hilary O. 1935- (Hilary Oldfield),","United Kingdom","eng",10163019
"Q","QP",1984,"2009-01-31",15,"Endorphins : new waves in brain chemistry /","Davis, Joel, 1948-","United States","eng",10163058
"R","RC",1984,"2011-03-07",65,"When food is a four-letter word : programs for recovery from anorexia, bulimia, bulimarexia, obesity, and other appetite disorders /","Haskew, Paul.","United States","eng",10163260
"T","TL",1984,"2008-12-08",41,"Flight in America, 1900-1983 : from the Wrights to the astronauts /","Bilstein, Roger E.","United States","eng",10163317
"P","PS",1955,"2010-08-24",11,"The mouse that roared.","Wibberley, Leonard, 1915-1983.","United States","eng",1016437
"J","JC",1983,"2012-07-17",55,"Nations and nationalism /","Gellner, Ernest.","United States","eng",10169079
"N","N",1941,"1993-11-07",3,"The American artist and his times,","Saint-Gaudens, Homer, 1880-1958.","United States","eng",1016993
"F","F",1970,"2005-11-13",12,"The Mexican people: their struggle for freedom","Gutiérrez de Lara, Lázaro.","United States","eng",101748
"H","H",2008,"2010-02-05",12,"The Broadview anthology of social and political thought /","","Canada","eng",1017558974
"D","D",1948,"2004-08-30",9,"The Second World War /","Churchill, Winston, 1874-1965, author.","United States","eng",1017793
"D","D",1948,"2009-10-22",3,"The Second World War /","Churchill, Winston, 1874-1965, author.","United States","eng",1017793
"D","D",1948,"2011-06-10",3,"The Second World War /","Churchill, Winston, 1874-1965, author.","United States","eng",1017793
"B","BM",1940,"2009-02-17",4,"Jewish holidays and festivals /","Edidin, Ben M., author.","United States","eng",1017821
"P","PL",1957,"2012-01-12",15,"Five modern nō plays /","Mishima, Yukio, 1925-1970.","United States","eng",1018157
"G","GV",1984,"2009-07-14",11,"Movement and meaning : creativity and interpretation in ballet and mime /","Royce, Anya Peterson.","United States","eng",10183044
"G","GV",1984,"2011-01-05",13,"Movement and meaning : creativity and interpretation in ballet and mime /","Royce, Anya Peterson.","United States","eng",10183044
"R","RC",1984,"2010-08-31",12,"The cripple liberation front marching band blues /","Milam, Lorenzo W., author.","United States","eng",10183975
"E","E",1984,"1991-10-28",5,"Chicano studies : a multidisciplinary approach /","","United States","eng",10184008
"P","PN",1965,"2012-12-06",11,"Great scenes from the world theater /","","United States","eng",10184393
"P","PN",1965,"2012-12-06",11,"Great scenes from the world theater /","","United States","eng",10184393
"D","D",1984,"2012-11-13",102,"And justice for all : an oral history of the Japanese American detention camps /","","United States","eng",10184818
"N","N",1984,"2012-06-14",20,"Earthworks and beyond : contemporary art in the landscape /","Beardsley, John.","United States","eng",10185457
"P","PN",1961,"2010-04-14",6,"An experiment in criticism /","Lewis, C. S. 1898-1963, author. (Clive Staples),","United Kingdom","eng",1018690
"P","PR",1950,"2011-06-16",24,"Peter Pan /","Barrie, J. M. 1860-1937. (James Matthew),","United States","eng",10189295
"N","N",1963,"2009-12-03",19,"Rome and her empire.","Kähler, Heinz.","United Kingdom","eng",1018984
"P","PL",1961,"2010-04-11",29,"The key.","Tanizaki, Jun'ichirō, 1886-1965.","United States","eng",1019259831
"P","PS",1967,"2012-12-13",9,"The edge of the image: Marianne Moore, William Carlos Williams, and some other poets /","Weatherhead, A. Kingsley 1923- (Andrew Kingsley),","United States","eng",1019289483
"P","PK",1969,"2009-06-10",20,"An introduction to Persian literature","Levy, Reuben","United States","eng",10195
"P","PQ",1970,"2008-03-05",87,"The Aleph and other stories, 1933-1969 : together with commentaries and an autobiographical essay /","Borges, Jorge Luis, 1899-1986, author.","United States","eng",102037
"E","E",1970,"2008-12-09",5,"The American Revolution : the critical issues /","","United States","eng",102062
"P","PQ",1984,"2010-04-14",14,"Blood of requited love /","Puig, Manuel, author.","United States","eng",10207127
"T","TR",1985,"1998-05-07",15,"Black photographers, 1840-1940 : an illustrated bio-bibliography /","Willis, Deborah, 1948-","United States","eng",10207208
"P","PL",1984,"2005-03-15",58,"Kokinshū : a collection of poems ancient and modern /","","United States","eng",10207364
"H","HT",1984,"2011-03-24",24,"Cities and the wealth of nations : principles of economic life /","Jacobs, Jane, 1916-2006, author.","United States","eng",10207383
"H","HQ",1984,"2010-03-01",72,"Hands and hearts : a history of courtship in America /","Rothman, Ellen K., 1950-","United States","eng",10207398
"E","E",1984,"2011-05-11",77,"The crucible of race : black/white relations in the American South since emancipation /","Williamson, Joel.","United States","eng",10207508
"P","PS",1984,"2012-06-15",9,"The haj /","Uris, Leon, 1924-2003.","United States","eng",10207589
"P","PN",1984,"2011-10-24",74,"Actors and American culture, 1880-1920 /","McArthur, Benjamin.","United States","eng",10207987
"U","UG",1984,"2008-10-28",22,"Beam weapons : the next arms race /","Hecht, Jeff.","United States","eng",10208067
"D","D",1969,"2011-05-24",58,"Impounded people : Japanese-Americans in the relocation centers /","United States. War Relocation Authority, creator.","United States","eng",10215
"D","D",1969,"2013-03-05",35,"Impounded people : Japanese-Americans in the relocation centers /","United States. War Relocation Authority, creator.","United States","eng",10215
"T","TR",1982,"2013-06-14",10,"Charles Pratt, photographs.","Pratt, Charles, 1926-1976.","United States","eng",10218199
"G","GV",1984,"2013-08-31",37,"Dance technique for children /","Joyce, Mary.","United States","eng",10218777
"G","GV",1983,"2010-01-17",15,"Movement study and Benesh movement notation : an introduction to applications in dance, medicine, anthropology, and other studies /","McGuinness-Scott, Julia, author.","United Kingdom","eng",10222217
"","",1963,"2009-04-16",20,"Cézanne's composition: analysis of his form, with diagrams and photographs of his motifs.","Loran, Erle, 1905-1999.","United States","eng",1022732
"P","P",1984,"2012-12-13",20,"Linguistics, an introduction to language and communication /","Akmajian, Adrian.","United States","eng",10228711
"H","HV",1984,"2010-01-04",68,"Firearms and violence : issues of public policy /","","United States","eng",10228822
"J","JK",1984,"2008-12-10",16,"Bringing back the parties /","Price, David Eugene.","United States","eng",10229328
"N","NA",1984,"2004-08-28",73,"Wood, brick, and stone : the North American settlement landscape /","Noble, Allen G., 1930-","United States","eng",10229681
"N","NA",1984,"2004-08-28",75,"Wood, brick, and stone : the North American settlement landscape /","Noble, Allen G., 1930-","United States","eng",10229681
"P","PS",1984,"2013-02-19",15,"See no evil : prefaces, essays & accounts, 1976-1983 /","Shange, Ntozake","United States","eng",10230774
"","",1984,"2010-04-06",29,"A pictorial history of Chinese architecture : a study of the development of its structural system and the evolution of its types /","Liang, Sicheng, 1901-1972.","United States","eng",10230941
"N","NA",1983,"2012-05-06",24,"Home sweet home : American domestic vernacular architecture /","","United States","eng",10238386
"G","GV",1983,"1999-08-28",5,"The Guinness book of Olympics : facts and feats /","Greenberg, Stan","United Kingdom","eng",10241607
"H","HX",1964,"2011-06-02",5,"The age of permanent revolution : a Trotsky anthology /","Trotsky, Leon, 1879-1940.","United States","eng",1024890
"P","PS",1970,"2013-04-29",100,"Twentieth century interpretations of Invisible man : a collection of critical essays /","","United States","eng",102490
"D","DS",1960,"2012-03-06",6,"Archaeology in the Holy Land.","Kenyon, Kathleen M., 1906-1978.","United Kingdom","eng",10256402
"B","BF",1962,"2012-10-19",33,"Eros and civilization : a philosophical inquiry into Freud /","Marcuse, Herbert, 1898-1979.","United States","eng",1026588
"F","F",1933,"1993-03-30",8,"The crime of Cuba /","Beals, Carleton, 1893-1979.","United States","eng",1026986
"R","RA",1984,"2013-10-25",51,"Women and health in America : historical readings /","","United States","eng",10273458
"Q","QL",1984,"2005-12-12",19,"Spiders of the world /","Preston-Mafham, Rod.","United States","eng",10275422
"","",1984,"2013-06-14",41,"The Golden Age : Dutch painters of the seventeenth century /","Haak, B.","United States","eng",10275630
"Q","QE",1984,"1991-02-16",7,"Time exposure : a photographic record of the dinosaur age /","Burton, Jane.","United States","eng",10275773
"D","DS",1984,"2008-11-25",8,"Thailand : a short history /","Wyatt, David K.","United States","eng",10275935
"D","DT",1984,"2009-11-12",22,"Adventures in a mud hut : an innocent anthropologist abroad /","Barley, Nigel.","United States","eng",10276012
"B","B",1983,"2009-07-21",10,"Deontology ; together with A table of the springs of action ; and the Article on Utilitarianism /","Bentham, Jeremy, 1748-1832.","United Kingdom","eng",10276650
"P","PN",1984,"2010-11-23",6,"A Jungian approach to literature /","Knapp, Bettina Liebowitz, 1926-2010.","United States","eng",10277314
"T","TL",1984,"1999-03-13",5,"Ascent to orbit : a scientific autobiography : the technical writings of Arthur C. Clarke.","Clarke, Arthur C. 1917-2008. (Arthur Charles),","United States","eng",10277392
"H","HQ",1984,"2006-01-04",14,"Kinship ideology and practice in Latin America /","","United States","eng",10277428
"F","F",1984,"1996-10-23",41,"A community under siege : a chronicle of Chicanos east of the Los Angeles River, 1945-1975 /","Acuña, Rodolfo, author.","United States","eng",10277473
"F","F",1984,"2011-07-05",159,"A community under siege : a chronicle of Chicanos east of the Los Angeles River, 1945-1975 /","Acuña, Rodolfo, author.","United States","eng",10277473
"R","RC",1984,"2013-04-30",63,"When will we laugh again? : living and dealing with anorexia nervosa and bulimia /","Kinoy, Barbara P.","United States","eng",10277504
"H","HV",1984,"2008-09-29",18,"The Deaf experience : classics in language and education /","","United States","eng",10277665
"B","BL",1984,"2013-01-07",6,"Radical departures : desperate detours to growing up /","Levine, Saul V., 1938-","United States","eng",10277749
"Q","QH",1984,"2009-01-31",7,"The Omni interviews /","","United States","eng",10277757
"P","PN",1984,"2010-03-18",7,"Mizoguchi /","McDonald, Keiko I.","United States","eng",10277762
"D","DS",1984,"2010-06-08",16,"Warriors for Jerusalem : the six days that changed the Middle East /","Neff, Donald, 1930-2015, author.","United States","eng",10277803
"P","PG",1934,"2012-07-13",5,"Grammar of love /","Bunin, Ivan Alekseevich, 1870-1953.","United States","eng",1028373
"E","E",1970,"2012-06-02",35,"Chinese Americans: a brief history.","Stevens, Larry.","United States","eng",1028374
"H","HC",1965,"2012-01-04",2,"Modern capitalism : the changing balance of public and private power /","Shonfield, Andrew, 1917-1981.","United Kingdom","eng",10288040
"P","PQ",1962,"2013-08-06",10,"Poésies.","Hugo, Victor, 1802-1885.","France","eng",1028949
"D","DE",1970,"2010-11-30",29,"The Oxford classical dictionary /","","United Kingdom","eng",102949
"N","N",1914,"2011-06-06",33,"The art of spiritual harmony,","Kandinsky, Wassily, 1866-1944.","United Kingdom","eng",1029610
"P","PE",1974,"2006-03-07",7,"Sociolinguistic aspects of assimilation; Puerto Rican English in New York City","Wolfram, Walt, 1941-","United States","eng",1029820
"","",1938,"2012-02-07",5,"Rock-drawings of southern upper Egypt ...","Winkler, Hans A. 1900-1945. (Hans Alexander),","United Kingdom","eng",1029831
"","",1938,"2012-02-07",7,"Rock-drawings of southern upper Egypt ...","Winkler, Hans A. 1900-1945. (Hans Alexander),","United Kingdom","eng",1029831
"H","HT",1984,"2008-11-26",27,"Slavery and human progress /","Davis, David Brion, author.","United States","eng",10298872
"","",1984,"2005-06-13",4,"James McNeill Whistler at the Freer Gallery of Art /","Curry, David Park.","United States","eng",10299125
"T","T",1984,"2011-02-01",14,"Electronic illusions : a skeptic's view of our high-tech future /","Reinecke, Ian, 1945-","United Kingdom","eng",10299213
"J","J",1984,"2013-03-13",6,"The inaugural addresses of American presidents : the public philosophy and rhetoric /","Germino, Dante L.","United States","eng",10299322
"K","KF",1985,"2010-03-16",39,"Bakke & the politics of equality : friends and foes in the classroom of litigation /","O'Neill, Timothy J.","United States","eng",10299328
"P","PK",1984,"2012-08-02",4,"Theater of memory : the plays of Kālidāsa /","Kālidāsa.","United States","eng",10299417
"","",1984,"2000-06-15",2,"Balthus /","Balthus, 1908-2001, artist","United States","eng",10299729
"D","DS",1984,"2012-06-05",23,"Tet! /","Oberdorfer, Don, author, writer of foreword.","United States","eng",10300683
"G","GV",1984,"2011-02-25",63,"Sport and political ideology /","Hoberman, John M. 1944- (John Milton),","United States","eng",10301231
"Q","QE",1984,"2009-03-17",41,"Quaternary extinctions : a prehistoric revolution /","","United States","eng",10301944
"H","HD",1984,"1996-11-13",9,"A Needle, a bobbin, a strike : women needleworkers in America /","","United States","eng",10302155
"D","D",1984,"2006-03-07",16,"Hitler and the final solution /","Fleming, Gerald, author.","United States","eng",10302168
"P","PQ",1929,"1995-04-10",6,"The intimate journal of George Sand,","Sand, George, 1804-1876.","United States","eng",1030494
"P","PN",1972,"2005-05-20",47,"What is cinema? /","Bazin, André, 1918-1958.","United States","eng",1030760393
"P","PN",1975,"2011-03-24",7,"Viva Zapata! The original screenplay.","Steinbeck, John, 1902-1968.","United States","eng",1031110
"P","PQ",1974,"1999-09-13",25,"Brazilian literature","Hulet, Claude L. 1920- compiler. (Claude Lyle),","United States","eng",1031206
"Q","Q",1975,"2006-01-25",17,"Reason, experiment, and mysticism in the scientific revolution /","","United States","eng",1031257
"P","PR",1965,"2009-12-10",25,"Selected poetry and letters /","Byron, George Gordon Byron, Baron, 1788-1824.","United States","eng",10317497
"T","TP",1968,"2008-11-19",7,"Introducing batik.","Samuel, Evelyn.","United Kingdom","eng",10319
